Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,kategori,duration_days,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_Italy,Country_Mexico,Country_Spain,Country_United Kingdom,Country_United States,Plan Duration_1 Month
0,14,2022-07-16,2023-07-07,32,1,4,1,356,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-07-18,2023-08-07,45,0,3,1,385,0,0,0,0,0,0,1,0,0,0,1
2,11,2022-08-13,2023-09-07,43,0,2,1,390,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-08-14,2023-10-07,35,1,2,1,419,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-08-16,2023-07-07,29,0,4,1,325,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-08-17,2023-08-07,33,0,4,1,355,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-08-25,2023-08-07,49,1,4,2,347,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-08-28,2023-09-07,27,1,2,1,375,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-08-29,2023-07-07,39,0,4,1,312,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-11-09,2023-10-07,34,0,4,1,332,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-12-09,2023-08-07,39,1,3,1,241,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-09-16,2023-09-07,39,0,1,1,356,0,0,0,0,0,0,0,0,1,0,1
1,15,2022-09-17,2023-09-07,39,0,4,1,355,1,0,0,0,0,0,0,0,0,0,1
0,10,2022-09-21,2023-10-07,40,0,1,1,381,0,0,0,0,1,0,0,0,0,0,1
0,15,2022-09-23,2023-08-07,40,1,2,1,318,0,0,0,1,0,0,0,0,0,0,1
1,14,2022-09-27,2023-08-07,31,1,3,1,314,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-09-10,2023-09-07,47,1,3,1,362,0,0,0,0,0,0,1,0,0,0,1
2,11,2022-10-10,2023-11-07,43,1,1,1,393,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-11-10,2023-08-07,34,1,3,1,270,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-12-10,2023-08-07,30,0,2,1,240,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-10-13,2023-09-07,33,0,3,1,329,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-10-19,2023-10-07,29,1,2,1,353,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-10-21,2023-07-07,35,0,3,1,259,0,0,1,0,0,0,0,0,0,0,1
1,13,2022-10-23,2023-08-07,41,0,1,1,288,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-10-24,2023-10-07,34,0,3,1,348,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-10-26,2023-09-07,28,0,2,1,316,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-10-27,2023-07-07,31,1,4,1,253,0,0,0,0,0,0,0,0,1,0,1
0,15,2022-01-11,2023-08-07,29,1,4,1,573,1,0,0,0,0,0,0,0,0,0,1
2,12,2022-02-11,2023-09-07,44,0,2,1,573,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-04-11,2023-09-07,44,0,2,1,514,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-05-11,2023-06-07,29,1,1,1,392,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-06-11,2023-09-07,32,0,2,1,453,0,0,0,0,0,0,1,0,0,0,1
1,11,2022-07-11,2023-09-07,31,1,3,1,423,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-08-11,2023-08-07,27,1,1,1,361,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-08-11,2023-06-07,43,0,1,1,300,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-09-11,2023-10-07,48,1,2,1,391,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-09-11,2023-09-07,37,0,2,1,361,0,0,0,0,0,0,0,0,0,1,1
2,11,2022-05-11,2023-08-07,42,1,3,1,453,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-04-11,2023-07-07,40,1,2,1,452,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-10-19,2023-09-07,37,0,2,1,323,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-12-10,2023-09-07,31,1,3,1,271,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-03-10,2023-09-07,30,1,4,1,546,0,0,0,0,0,0,0,0,1,0,1
1,15,2022-09-28,2023-08-07,51,0,3,2,313,1,0,0,0,0,0,0,0,0,0,1
0,15,2022-09-17,2023-09-07,42,0,1,1,355,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-09-16,2023-08-07,37,0,3,1,325,0,0,0,1,0,0,0,0,0,0,1
0,14,2022-09-15,2023-09-07,44,0,3,1,357,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-09-14,2023-08-07,37,1,2,1,327,0,0,0,0,0,0,1,0,0,0,1
2,11,2022-09-15,2023-09-07,44,1,3,1,357,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-06-09,2023-09-07,40,1,2,1,455,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-08-28,2023-09-07,27,1,4,1,375,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-07-08,2023-08-07,31,1,4,1,395,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-07-08,2023-10-07,39,0,3,1,456,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-06-08,2023-09-07,47,0,2,1,456,0,0,1,0,0,0,0,0,0,0,1
0,15,2022-07-30,2023-09-07,30,1,4,1,404,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-07-30,2023-08-07,35,1,1,1,373,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-07-30,2023-10-07,39,1,3,1,434,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-07-19,2023-08-07,29,0,2,1,384,0,0,0,0,0,0,0,0,1,0,1
2,11,2022-07-17,2023-10-07,28,1,1,1,447,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-12-07,2023-08-07,39,1,2,1,243,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-11-07,2023-10-07,34,1,4,1,334,0,0,0,1,0,0,0,0,0,0,1
0,14,2022-10-07,2023-08-07,47,1,4,1,304,0,1,0,0,0,0,0,0,0,0,1
2,14,2022-10-07,2023-11-07,47,0,4,1,396,0,0,0,0,0,0,1,0,0,0,1
1,13,2022-08-07,2023-08-07,46,1,4,1,365,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-09-07,2023-09-07,31,1,4,1,365,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-09-07,2023-08-07,41,0,4,1,334,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-09-07,2023-11-07,30,0,3,1,426,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-10-07,2023-08-07,41,1,2,1,304,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-12-07,2023-08-07,48,0,1,1,243,0,0,1,0,0,0,0,0,0,0,1
0,10,2022-07-13,2023-09-07,35,0,1,1,421,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-07-16,2023-10-07,41,0,1,1,448,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-07-17,2023-07-07,39,0,4,1,355,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-07-26,2023-09-07,45,1,1,1,408,0,0,0,0,0,0,0,0,1,0,1
1,10,2022-07-31,2023-09-07,41,1,1,1,403,1,0,0,0,0,0,0,0,0,0,1
0,13,2022-03-08,2023-10-07,28,1,1,1,578,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-08-15,2023-07-07,28,0,2,1,326,0,0,0,1,0,0,0,0,0,0,1
0,15,2022-08-18,2023-10-07,48,1,4,1,415,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-08-27,2023-08-07,40,0,4,1,345,0,0,0,0,0,0,1,0,0,0,1
2,12,2022-08-29,2023-10-07,39,1,4,1,404,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-05-09,2023-07-07,27,1,3,1,424,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-06-09,2023-11-07,32,0,4,1,516,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-09-14,2023-08-07,38,1,1,1,327,0,0,0,0,0,0,0,1,0,0,1
2,10,2022-09-16,2023-09-07,41,0,1,1,356,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-09-18,2023-10-07,32,0,1,1,384,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-09-23,2023-11-07,37,1,2,1,410,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-09-25,2023-08-07,50,0,1,2,316,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-06-10,2023-09-07,48,0,1,1,454,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-09-10,2023-10-07,37,1,2,1,392,0,0,0,0,0,0,0,0,1,0,1
1,13,2022-11-10,2023-11-07,46,0,1,1,362,1,0,0,0,0,0,0,0,0,0,1
0,13,2022-12-10,2023-08-07,46,1,1,1,240,0,0,0,0,1,0,0,0,0,0,1
0,15,2022-10-13,2023-09-07,39,1,4,1,329,0,0,0,1,0,0,0,0,0,0,1
1,13,2022-10-17,2023-10-07,42,0,4,1,355,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-10-19,2023-10-07,41,0,3,1,353,0,0,0,0,0,0,1,0,0,0,1
2,10,2022-10-21,2023-07-07,28,1,4,1,259,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-10-23,2023-09-07,43,1,2,1,319,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-10-25,2023-10-07,45,0,4,1,347,0,0,0,0,0,0,0,1,0,0,1
2,10,2022-10-27,2023-09-07,45,1,4,1,315,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-10-31,2023-07-07,48,1,3,1,249,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-02-11,2023-09-07,30,1,1,1,573,0,0,1,0,0,0,0,0,0,0,1
1,11,2022-04-11,2023-10-07,51,0,4,2,544,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-05-11,2023-09-07,48,0,3,1,484,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-06-11,2023-07-07,41,0,4,1,391,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-07-11,2023-10-07,37,0,3,1,453,0,0,0,0,0,0,0,0,1,0,1
0,11,2022-08-11,2023-09-07,43,1,1,1,392,1,0,0,0,0,0,0,0,0,0,1
2,15,2022-08-11,2023-08-07,51,1,1,2,361,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-09-11,2023-07-07,34,0,3,1,299,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-09-11,2023-10-07,35,0,3,1,391,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-05-11,2023-09-07,45,0,4,1,484,0,0,0,0,0,0,1,0,0,0,1
1,12,2022-05-11,2023-10-07,31,1,4,1,514,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-02-11,2023-08-07,50,0,1,2,542,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-10-30,2023-09-07,41,1,3,1,312,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-10-30,2023-09-07,42,0,1,1,312,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-10-24,2023-09-07,41,1,2,1,318,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-08-10,2023-08-07,34,1,2,1,362,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-04-10,2023-09-07,35,0,3,1,515,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-09-28,2023-09-07,48,1,3,1,344,0,0,0,0,0,0,0,0,0,1,1
0,11,2022-09-22,2023-09-07,39,0,4,1,350,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-09-19,2023-09-07,37,0,1,1,353,0,0,0,0,0,0,0,0,1,0,1
1,10,2022-09-13,2023-09-07,31,1,2,1,359,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-05-09,2023-09-07,29,0,1,1,486,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-08-20,2023-09-07,36,1,2,1,383,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-10-08,2023-08-07,32,1,3,1,303,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-10-08,2023-11-07,31,0,3,1,395,0,0,0,0,0,0,1,0,0,0,1
2,14,2022-06-08,2023-09-07,31,1,1,1,456,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-03-08,2023-10-07,29,1,4,1,578,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-01-08,2023-09-07,48,1,4,1,607,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-07-28,2023-10-07,46,1,2,1,436,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-07-22,2023-09-07,35,0,3,1,412,0,0,0,0,0,0,0,0,0,1,1
1,11,2022-07-22,2023-11-07,37,0,2,1,473,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-07-20,2023-09-07,45,0,2,1,414,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-12-07,2023-10-07,48,0,1,1,304,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-12-07,2023-09-07,44,0,1,1,274,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-10-07,2023-11-07,47,0,1,1,396,0,0,0,0,0,0,0,0,1,0,1
2,12,2022-11-07,2023-08-07,35,1,4,1,273,1,0,0,0,0,0,0,0,0,0,1
0,10,2022-11-07,2023-09-07,35,0,3,1,304,0,0,0,0,1,0,0,0,0,0,1
1,11,2022-09-07,2023-08-07,35,1,3,1,334,0,0,0,1,0,0,0,0,0,0,1
0,15,2022-10-07,2023-11-07,49,0,1,2,396,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-12-07,2023-08-07,50,0,2,2,243,0,0,0,0,0,0,1,0,0,0,1
1,14,2022-07-13,2023-09-07,44,1,3,1,421,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-07-15,2023-09-07,47,0,2,1,419,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-07-16,2023-11-07,46,0,1,1,479,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-07-19,2023-08-07,39,0,1,1,384,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-07-23,2023-10-07,34,1,1,1,441,0,0,0,0,0,0,0,0,0,1,1
2,10,2022-07-28,2023-09-07,31,0,4,1,406,0,0,1,0,0,0,0,0,0,0,1
0,10,2022-08-14,2023-11-07,46,0,1,1,450,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-08-18,2023-08-07,30,1,4,1,354,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-08-23,2023-12-07,29,1,2,1,471,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-08-27,2023-09-07,42,1,2,1,376,0,0,0,0,0,0,0,0,1,0,1
1,13,2022-01-09,2023-10-07,27,0,3,1,636,1,0,0,0,0,0,0,0,0,0,1
0,15,2022-02-09,2023-09-07,33,1,1,1,575,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-04-09,2023-12-07,45,0,4,1,607,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-11-09,2023-09-07,50,1,2,2,302,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-09-16,2023-09-07,42,0,2,1,356,0,0,0,0,0,0,1,0,0,0,1
2,10,2022-09-19,2023-11-07,29,1,2,1,414,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-09-20,2023-12-07,31,0,2,1,443,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-05-10,2023-09-07,42,0,3,1,485,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-07-10,2023-09-07,44,0,1,1,424,0,0,0,0,0,0,0,1,0,0,1
2,10,2022-10-10,2023-11-07,34,1,4,1,393,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-12-10,2023-11-07,40,0,4,1,332,0,0,1,0,0,0,0,0,0,0,1
0,10,2022-10-13,2023-08-07,38,1,4,1,298,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-10-15,2023-09-07,42,0,2,1,327,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-10-17,2023-11-07,47,1,2,1,386,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-10-18,2023-10-07,29,0,2,1,354,0,0,0,0,0,0,0,0,1,0,1
1,11,2022-10-20,2023-08-07,29,1,1,1,291,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-10-22,2023-10-07,44,0,4,1,350,0,0,0,0,1,0,0,0,0,0,1
0,12,2022-10-25,2023-11-07,31,1,2,1,378,0,0,0,1,0,0,0,0,0,0,1
1,14,2022-10-27,2023-09-07,48,0,3,1,315,0,1,0,0,0,0,0,0,0,0,1
2,14,2022-01-11,2023-07-07,32,0,1,1,542,0,0,0,0,0,0,1,0,0,0,1
2,13,2022-02-11,2023-11-07,28,0,2,1,634,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-04-11,2023-10-07,36,0,3,1,544,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-06-11,2023-09-07,28,0,3,1,453,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-07-11,2023-07-07,32,0,4,1,361,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-08-11,2023-10-07,50,0,3,2,422,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-09-11,2023-10-07,44,1,2,1,391,0,0,1,0,0,0,0,0,0,0,1
1,14,2022-10-11,2023-10-07,44,0,3,1,361,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-09-11,2023-09-07,47,1,1,1,361,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-09-11,2023-10-07,39,0,4,1,391,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-07-11,2023-10-07,44,0,2,1,453,0,0,0,0,0,0,0,0,1,0,1
0,12,2022-03-11,2023-10-07,46,0,2,1,575,1,0,0,0,0,0,0,0,0,0,1
2,10,2022-04-11,2023-08-07,31,0,1,1,483,0,0,0,0,1,0,0,0,0,0,1
1,12,2022-01-11,2023-10-07,33,0,2,1,634,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-10-27,2023-09-07,27,1,1,1,315,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-10-23,2023-10-07,34,1,4,1,349,0,0,0,0,0,0,1,0,0,0,1
1,14,2022-10-14,2023-09-07,48,1,1,1,328,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-09-28,2023-10-07,39,0,4,1,374,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-09-25,2023-09-07,39,1,1,1,347,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-09-23,2023-10-07,48,0,4,1,379,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-09-23,2023-09-07,37,0,2,1,349,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-09-14,2023-11-07,40,1,1,1,419,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-05-09,2023-09-07,41,0,3,1,486,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-08-13,2023-09-07,35,0,3,1,390,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-12-08,2023-09-07,46,1,3,1,273,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-10-08,2023-11-07,28,0,2,1,395,0,0,0,0,0,0,0,0,1,0,1
1,14,2022-05-08,2023-09-07,29,0,1,1,487,1,0,0,0,0,0,0,0,0,0,1
0,10,2022-04-08,2023-12-07,46,0,2,1,608,0,0,0,0,1,0,0,0,0,0,1
1,11,2022-07-28,2023-09-07,35,1,1,1,406,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-07-24,2023-11-07,27,1,4,1,471,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-07-22,2023-09-07,38,1,1,1,412,0,0,0,0,0,0,1,0,0,0,1
2,13,2022-07-22,2023-12-07,43,1,4,1,503,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-07-19,2023-09-07,31,0,3,1,415,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-07-17,2023-10-07,29,0,2,1,447,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-07-16,2023-09-07,34,0,2,1,418,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-12-07,2023-12-07,39,1,3,1,365,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-12-07,2023-08-07,34,0,3,1,243,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-07-13,2023-10-07,51,1,2,2,451,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-07-13,2023-09-07,47,0,2,1,421,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-07-13,2023-11-07,46,1,3,1,482,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-07-14,2023-08-07,46,0,3,1,389,0,0,0,0,0,0,0,0,1,0,1
2,14,2022-07-15,2023-10-07,47,0,3,1,449,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-07-16,2023-09-07,40,0,4,1,418,0,0,0,0,1,0,0,0,0,0,1
1,12,2022-07-18,2023-11-07,41,0,2,1,477,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-07-23,2023-09-07,30,0,3,1,411,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-07-25,2023-11-07,31,0,2,1,470,0,0,0,0,0,0,1,0,0,0,1
1,14,2022-07-30,2023-09-07,42,1,4,1,404,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-06-08,2023-11-07,46,0,2,1,517,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-08-14,2023-08-07,34,0,4,1,358,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-08-23,2023-12-07,42,1,1,1,471,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-08-27,2023-09-07,45,1,2,1,376,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-08-29,2023-10-07,30,1,4,1,404,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-01-09,2023-09-07,44,1,3,1,606,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-07-09,2023-07-13,37,1,4,1,369,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-09-13,2023-10-07,43,1,4,1,389,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-09-14,2023-10-07,46,1,3,1,388,0,0,0,0,0,0,0,0,1,0,1
1,11,2022-09-17,2023-12-07,40,0,2,1,446,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-09-23,2023-12-07,45,0,3,1,440,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-09-27,2023-09-07,48,0,3,1,345,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-03-10,2023-10-07,43,0,2,1,576,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-10-10,2023-11-07,48,1,4,1,393,0,0,0,0,0,0,1,0,0,0,1
2,10,2022-12-10,2023-11-07,32,0,3,1,332,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-10-14,2023-08-07,38,1,1,1,297,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-10-16,2023-10-07,50,1,3,2,356,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-10-18,2023-11-07,33,0,1,1,385,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-10-20,2023-10-07,27,1,4,1,352,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-10-22,2023-08-07,47,1,2,1,289,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-10-25,2023-10-07,35,0,4,1,347,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-10-26,2023-11-07,41,1,2,1,377,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-10-29,2023-10-07,39,0,4,1,343,0,0,1,0,0,0,0,0,0,0,1
2,13,2022-10-31,2023-07-07,46,0,3,1,249,0,0,0,0,0,0,0,0,1,0,1
1,14,2022-04-11,2023-11-07,33,0,3,1,575,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-06-11,2023-10-07,30,1,1,1,483,0,0,0,0,1,0,0,0,0,0,1
0,13,2022-07-11,2023-10-07,46,1,2,1,453,0,0,0,1,0,0,0,0,0,0,1
1,15,2022-08-11,2023-09-07,42,0,2,1,392,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-09-11,2023-11-07,28,0,2,1,422,0,0,0,0,0,0,1,0,0,0,1
2,10,2022-10-11,2023-10-07,40,1,4,1,361,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-10-11,2023-10-07,31,0,4,1,361,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-10-11,2023-09-07,27,1,1,1,331,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-09-11,2023-10-07,45,0,2,1,391,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-09-11,2023-10-07,49,0,4,2,391,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-06-11,2023-11-07,28,1,2,1,514,0,0,1,0,0,0,0,0,0,0,1
1,14,2022-03-11,2023-08-07,33,1,4,1,514,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-10-27,2023-11-07,38,1,4,1,376,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-10-28,2023-10-07,44,1,2,1,344,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-10-18,2023-10-07,34,0,1,1,354,0,0,0,0,0,0,0,0,1,0,1
0,15,2022-04-10,2023-09-07,35,1,1,1,515,1,0,0,0,0,0,0,0,0,0,1
2,10,2022-09-29,2023-10-07,47,1,2,1,373,0,0,0,0,1,0,0,0,0,0,1
1,12,2022-09-29,2023-10-07,30,1,3,1,373,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-09-23,2023-10-07,50,0,4,2,379,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-09-17,2023-09-07,32,1,1,1,355,0,0,0,0,0,0,1,0,0,0,1
1,14,2022-12-09,2023-12-07,36,0,4,1,363,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-08-16,2023-10-07,40,0,4,1,417,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-08-16,2023-09-07,39,1,3,1,387,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-08-13,2023-10-07,28,1,3,1,420,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-12-08,2023-11-07,29,0,4,1,334,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-08-13,2023-09-07,49,1,2,2,390,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-07-30,2023-12-07,40,1,1,1,495,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-07-25,2023-10-07,29,1,1,1,439,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-07-25,2023-11-07,35,0,2,1,470,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-07-26,2023-10-07,44,1,3,1,438,0,0,0,0,0,0,0,0,1,0,1
1,11,2022-07-25,2023-07-13,39,1,4,1,353,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-07-23,2023-09-07,27,1,4,1,411,0,0,0,0,1,0,0,0,0,0,1
1,11,2022-07-18,2023-11-07,31,1,4,1,477,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-07-13,2023-10-07,39,0,1,1,451,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-07-13,2023-12-07,44,1,1,1,512,0,0,0,0,0,0,1,0,0,0,1
2,10,2022-07-13,2023-09-07,48,0,2,1,421,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-07-13,2023-11-07,27,1,3,1,482,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-07-13,2023-09-07,27,1,1,1,421,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-07-14,2023-11-07,41,1,4,1,481,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-07-15,2023-09-07,44,0,2,1,419,0,0,0,0,0,0,0,0,0,1,1
